24401,Staunton,VA,STAUNTON CITY
24402,Staunton,VA,STAUNTON CITY
24407,Staunton,VA,AUGUSTA
24411,Augusta Springs,VA,AUGUSTA
24412,Bacova,VA,BATH
24413,Blue Grass,VA,HIGHLAND
24415,Brownsburg,VA,ROCKBRIDGE
24416,Buena Vista,VA,BUENA VISTA CITY
24421,Churchville,VA,AUGUSTA
24422,Clifton Forge,VA,CLIFTON FORGE CITY
24426,Covington,VA,COVINGTON CITY
24430,Craigsville,VA,AUGUSTA
24431,Crimora,VA,AUGUSTA
24432,Deerfield,VA,AUGUSTA
24433,Doe Hill,VA,HIGHLAND
24435,Fairfield,VA,ROCKBRIDGE
24437,Fort Defiance,VA,AUGUSTA
24438,Glen Wilton,VA,BOTETOURT
24439,Goshen,VA,ROCKBRIDGE
24440,Greenville,VA,AUGUSTA
24441,Grottoes,VA,ROCKINGHAM
24442,Head Waters,VA,HIGHLAND
24445,Hot Springs,VA,BATH
24448,Iron Gate,VA,ALLEGHANY
24450,Lexington,VA,LEXINGTON CITY
24457,Low Moor,VA,ALLEGHANY
24458,Mc Dowell,VA,HIGHLAND
24459,Middlebrook,VA,AUGUSTA
24460,Millboro,VA,BATH
24463,Mint Spring,VA,AUGUSTA
24464,Montebello,VA,NELSON
24465,Monterey,VA,HIGHLAND
24467,Mount Sidney,VA,AUGUSTA
24468,Mustoe,VA,HIGHLAND
24469,New Hope,VA,AUGUSTA
24471,Port Republic,VA,ROCKINGHAM
24472,Raphine,VA,ROCKBRIDGE
24473,Rockbridge Baths,VA,ROCKBRIDGE
24474,Selma,VA,ALLEGHANY
24476,Steeles Tavern,VA,AUGUSTA
24477,Stuarts Draft,VA,AUGUSTA
24479,Swoope,VA,AUGUSTA
24482,Verona,VA,AUGUSTA
24483,Vesuvius,VA,ROCKBRIDGE
24484,Warm Springs,VA,BATH
24485,West Augusta,VA,AUGUSTA
24486,Weyers Cave,VA,AUGUSTA
24487,Williamsville,VA,BATH
24501,Lynchburg,VA,LYNCHBURG CITY
24502,Lynchburg,VA,LYNCHBURG CITY
24503,Lynchburg,VA,LYNCHBURG CITY
24504,Lynchburg,VA,LYNCHBURG CITY
24505,Lynchburg,VA,LYNCHBURG CITY
24506,Lynchburg,VA,LYNCHBURG CITY
24512,Lynchburg,VA,CAMPBELL
24513,Lynchburg,VA,CAMPBELL
24514,Lynchburg,VA,LYNCHBURG CITY
24515,Lynchburg,VA,LYNCHBURG CITY
24517,Altavista,VA,CAMPBELL
24520,Alton,VA,HALIFAX
24521,Amherst,VA,AMHERST
24522,Appomattox,VA,APPOMATTOX
24523,Bedford,VA,BEDFORD CITY
24526,Big Island,VA,BEDFORD
24527,Blairs,VA,PITTSYLVANIA
24528,Brookneal,VA,CAMPBELL
24529,Buffalo Junction,VA,MECKLENBURG
24530,Callands,VA,PITTSYLVANIA
24531,Chatham,VA,PITTSYLVANIA
24533,Clifford,VA,AMHERST
24534,Clover,VA,HALIFAX
24535,Cluster Springs,VA,HALIFAX
24536,Coleman Falls,VA,BEDFORD
24538,Concord,VA,CAMPBELL
24539,Crystal Hill,VA,HALIFAX
24540,Danville,VA,DANVILLE CITY
24541,Danville,VA,DANVILLE CITY
24543,Danville,VA,DANVILLE CITY
24544,Danville,VA,DANVILLE CITY
24549,Dry Fork,VA,PITTSYLVANIA
24550,Evington,VA,CAMPBELL
24551,Forest,VA,BEDFORD
24553,Gladstone,VA,NELSON
24554,Gladys,VA,CAMPBELL
24555,Glasgow,VA,ROCKBRIDGE
24556,Goode,VA,BEDFORD
24557,Gretna,VA,PITTSYLVANIA
24558,Halifax,VA,HALIFAX
24562,Howardsville,VA,ALBEMARLE
24563,Hurt,VA,PITTSYLVANIA
24565,Java,VA,PITTSYLVANIA
24566,Keeling,VA,PITTSYLVANIA
24569,Long Island,VA,CAMPBELL
24570,Lowry,VA,BEDFORD
24571,Lynch Station,VA,CAMPBELL
24572,Madison Heights,VA,AMHERST
24574,Monroe,VA,AMHERST
24576,Naruna,VA,CAMPBELL
24577,Nathalie,VA,HALIFAX
24578,Natural Bridge,VA,ROCKBRIDGE
24579,Natural Bridge Station,VA,ROCKBRIDGE
24580,Nelson,VA,MECKLENBURG
24581,Norwood,VA,NELSON
24585,Republican Grove,VA,HALIFAX
24586,Ringgold,VA,PITTSYLVANIA
24588,Rustburg,VA,CAMPBELL
24589,Scottsburg,VA,HALIFAX
24590,Scottsville,VA,ALBEMARLE
24592,South Boston,VA,HALIFAX
24593,Spout Spring,VA,APPOMATTOX
24594,Sutherlin,VA,PITTSYLVANIA
24595,Sweet Briar,VA,AMHERST
24597,Vernon Hill,VA,HALIFAX
24598,Virgilina,VA,HALIFAX
24599,Wingina,VA,NELSON
24601,Amonate,VA,TAZEWELL
24602,Bandy,VA,TAZEWELL
24603,Big Rock,VA,BUCHANAN
24604,Bishop,VA,TAZEWELL
24605,Bluefield,VA,TAZEWELL
24606,Boissevain,VA,TAZEWELL
24607,Breaks,VA,DICKENSON
24608,Burkes Garden,VA,TAZEWELL
24609,Cedar Bluff,VA,TAZEWELL
24612,Doran,VA,TAZEWELL
24613,Falls Mills,VA,TAZEWELL
24614,Grundy,VA,BUCHANAN
24618,Harman,VA,BUCHANAN
24619,Horsepen,VA,TAZEWELL
24620,Hurley,VA,BUCHANAN
24622,Jewell Ridge,VA,TAZEWELL
24624,Keen Mountain,VA,BUCHANAN
24627,Mavisdale,VA,BUCHANAN
24628,Maxie,VA,BUCHANAN
24630,North Tazewell,VA,TAZEWELL
24631,Oakwood,VA,BUCHANAN
24634,Pilgrims Knob,VA,BUCHANAN
24635,Pocahontas,VA,TAZEWELL
24637,Pounding Mill,VA,TAZEWELL
24639,Raven,VA,BUCHANAN
24640,Red Ash,VA,TAZEWELL
24641,Richlands,VA,TAZEWELL
24646,Rowe,VA,BUCHANAN
24647,Shortt Gap,VA,BUCHANAN
24649,Swords Creek,VA,RUSSELL
24651,Tazewell,VA,TAZEWELL
24656,Vansant,VA,BUCHANAN
24657,Whitewood,VA,BUCHANAN
24658,Wolford,VA,BUCHANAN
24701,Bluefield,WV,MERCER
24712,Athens,WV,MERCER
24714,Beeson,WV,MERCER
24715,Bramwell,WV,MERCER
24716,Bud,WV,WYOMING
24719,Covel,WV,WYOMING
24724,Freeman,WV,MERCER
24726,Herndon,WV,WYOMING
24729,Hiawatha,WV,MERCER
24731,Kegley,WV,MERCER
24732,Kellysville,WV,MERCER
24733,Lashmeet,WV,MERCER
24736,Matoaka,WV,MERCER
24737,Montcalm,WV,MERCER
24738,Nemours,WV,MERCER
24739,Oakvale,WV,MERCER
24740,Princeton,WV,MERCER
24747,Rock,WV,MERCER
24751,Wolfe,WV,MERCER
24801,Welch,WV,MCDOWELL
24808,Anawalt,WV,MCDOWELL
24811,Avondale,WV,MCDOWELL
24813,Bartley,WV,MCDOWELL
24815,Berwind,WV,MCDOWELL
24816,Big Sandy,WV,MCDOWELL
24817,Bradshaw,WV,MCDOWELL
24818,Brenton,WV,WYOMING
24820,Capels,WV,MCDOWELL
24821,Caretta,WV,MCDOWELL
24822,Clear Fork,WV,WYOMING
24823,Coal Mountain,WV,WYOMING
24824,Coalwood,WV,MCDOWELL
24825,Crumpler,WV,MCDOWELL
24826,Cucumber,WV,MCDOWELL
24827,Cyclone,WV,WYOMING
24828,Davy,WV,MCDOWELL
24829,Eckman,WV,MCDOWELL
24830,Elbert,WV,MCDOWELL
24831,Elkhorn,WV,MCDOWELL
24832,English,WV,MCDOWELL
24834,Fanrock,WV,WYOMING
24836,Gary,WV,MCDOWELL
24839,Hanover,WV,WYOMING
24841,Havaco,WV,MCDOWELL
24842,Hemphill,WV,MCDOWELL
24843,Hensley,WV,MCDOWELL
24844,Iaeger,WV,MCDOWELL
24845,Ikes Fork,WV,WYOMING
24846,Isaban,WV,MCDOWELL
24847,Itmann,WV,WYOMING
24848,Jenkinjones,WV,MCDOWELL
24849,Jesse,WV,WYOMING
24850,Jolo,WV,MCDOWELL
24851,Justice,WV,MINGO
24852,Keystone,WV,MCDOWELL
24853,Kimball,WV,MCDOWELL
24854,Kopperston,WV,WYOMING
24855,Kyle,WV,MCDOWELL
24856,Leckie,WV,MCDOWELL
24857,Lynco,WV,WYOMING
24859,Marianna,WV,WYOMING
24860,Matheny,WV,WYOMING
24861,Maybeury,WV,MCDOWELL
24862,Mohawk,WV,MCDOWELL
24866,Newhall,WV,MCDOWELL
24867,New Richmond,WV,WYOMING
24868,Northfork,WV,MCDOWELL
24869,North Spring,WV,WYOMING
24870,Oceana,WV,WYOMING
24871,Pageton,WV,MCDOWELL
24872,Panther,WV,MCDOWELL
24873,Paynesville,WV,MCDOWELL
24874,Pineville,WV,WYOMING
24877,Powhatan,WV,MCDOWELL
24878,Premier,WV,MCDOWELL
24879,Raysal,WV,MCDOWELL
24880,Rock View,WV,WYOMING
24881,Roderfield,WV,MCDOWELL
24882,Simon,WV,WYOMING
24883,Skygusty,WV,MCDOWELL
24884,Squire,WV,MCDOWELL
24887,Switchback,WV,MCDOWELL
24888,Thorpe,WV,MCDOWELL
24889,Twin Branch,WV,MCDOWELL
24892,War,WV,MCDOWELL
24894,Warriormine,WV,MCDOWELL
24895,Wilcoe,WV,MCDOWELL
24896,Wolf Pen,WV,WYOMING
24897,Worth,WV,MCDOWELL
24898,Wyoming,WV,WYOMING
24899,Yukon,WV,MCDOWELL
24901,Lewisburg,WV,GREENBRIER
24902,Fairlea,WV,GREENBRIER
24910,Alderson,WV,GREENBRIER
24915,Arbovale,WV,POCAHONTAS
24916,Asbury,WV,GREENBRIER
24917,Auto,WV,GREENBRIER
24918,Ballard,WV,MONROE
24919,Ballengee,WV,SUMMERS
24920,Bartow,WV,POCAHONTAS
24924,Buckeye,WV,POCAHONTAS
24925,Caldwell,WV,GREENBRIER
24927,Cass,WV,POCAHONTAS
24931,Crawley,WV,GREENBRIER
24934,Dunmore,WV,POCAHONTAS
24935,Forest Hill,WV,SUMMERS
24936,Fort Spring,WV,GREENBRIER
24938,Frankford,WV,GREENBRIER
24941,Gap Mills,WV,MONROE
24942,Glace,WV,MONROE
24943,Grassy Meadows,WV,GREENBRIER
24944,Green Bank,WV,POCAHONTAS
24945,Greenville,WV,MONROE
24946,Hillsboro,WV,POCAHONTAS
24950,Kieffer,WV,GREENBRIER
24951,Lindside,WV,MONROE
24954,Marlinton,WV,POCAHONTAS
24957,Maxwelton,WV,GREENBRIER
24958,Meadow Bluff,WV,GREENBRIER
24961,Neola,WV,GREENBRIER
24962,Pence Springs,WV,SUMMERS
24963,Peterstown,WV,MONROE
24966,Renick,WV,GREENBRIER
24970,Ronceverte,WV,GREENBRIER
24974,Secondcreek,WV,MONROE
24976,Sinks Grove,WV,MONROE
24977,Smoot,WV,GREENBRIER
24981,Talcott,WV,SUMMERS
24983,Union,WV,MONROE
24984,Waiteville,WV,MONROE
24985,Wayside,WV,MONROE
24986,White Sulphur Springs,WV,GREENBRIER
24991,Williamsburg,WV,GREENBRIER
24993,Wolfcreek,WV,MONROE
25002,Alloy,WV,FAYETTE
25003,Alum Creek,WV,KANAWHA
25004,Ameagle,WV,RALEIGH
25005,Amma,WV,ROANE
25007,Arnett,WV,RALEIGH
25008,Artie,WV,RALEIGH
25009,Ashford,WV,BOONE
25010,Bald Knob,WV,BOONE
25011,Bancroft,WV,PUTNAM
25015,Belle,WV,KANAWHA
25018,Bentree,WV,CLAY
25019,Bickmore,WV,CLAY
25021,Bim,WV,BOONE
25022,Blair,WV,LOGAN
25024,Bloomingrose,WV,BOONE
25025,Blount,WV,KANAWHA
25026,Blue Creek,WV,KANAWHA
25028,Bob White,WV,BOONE
25030,Bomont,WV,CLAY
25031,Boomer,WV,FAYETTE
25033,Buffalo,WV,PUTNAM
25035,Cabin Creek,WV,KANAWHA
25036,Cannelton,WV,FAYETTE
25039,Cedar Grove,WV,KANAWHA
25040,Charlton Heights,WV,FAYETTE
25043,Clay,WV,CLAY
25044,Clear Creek,WV,RALEIGH
25045,Clendenin,WV,KANAWHA
25046,Clio,WV,ROANE
25047,Clothier,WV,LOGAN
25048,Colcord,WV,RALEIGH
25049,Comfort,WV,BOONE
25051,Costa,WV,BOONE
25053,Danville,WV,BOONE
25054,Dawes,WV,KANAWHA
25057,Deep Water,WV,FAYETTE
25059,Dixie,WV,NICHOLAS
25060,Dorothy,WV,RALEIGH
25061,Drybranch,WV,KANAWHA
25062,Dry Creek,WV,RALEIGH
25063,Duck,WV,CLAY
25064,Dunbar,WV,KANAWHA
25067,East Bank,WV,KANAWHA
25070,Eleanor,WV,PUTNAM
25071,Elkview,WV,KANAWHA
25075,Eskdale,WV,KANAWHA
25076,Ethel,WV,LOGAN
25079,Falling Rock,WV,KANAWHA
25081,Foster,WV,BOONE
25082,Fraziers Bottom,WV,PUTNAM
25083,Gallagher,WV,KANAWHA
25085,Gauley Bridge,WV,FAYETTE
25086,Glasgow,WV,KANAWHA
25088,Glen,WV,CLAY
25090,Glen Ferris,WV,FAYETTE
25093,Gordon,WV,BOONE
25095,Grimms Landing,WV,MASON
25102,Handley,WV,KANAWHA
25103,Hansford,WV,KANAWHA
25106,Henderson,WV,MASON
25107,Hernshaw,WV,KANAWHA
25108,Hewett,WV,BOONE
25109,Hometown,WV,PUTNAM
25110,Hugheston,WV,KANAWHA
25111,Indore,WV,CLAY
25112,Institute,WV,KANAWHA
25113,Ivydale,WV,CLAY
25114,Jeffrey,WV,BOONE
25115,Kanawha Falls,WV,FAYETTE
25118,Kimberly,WV,FAYETTE
25119,Kincaid,WV,FAYETTE
25121,Lake,WV,LOGAN
25122,Leewood,WV,KANAWHA
25123,Leon,WV,MASON
25124,Liberty,WV,PUTNAM
25125,Lizemores,WV,CLAY
25126,London,WV,KANAWHA
25130,Madison,WV,BOONE
25132,Mammoth,WV,KANAWHA
25133,Maysel,WV,CLAY
25134,Miami,WV,KANAWHA
25136,Montgomery,WV,FAYETTE
25139,Mount Carbon,WV,FAYETTE
25140,Naoma,WV,RALEIGH
25141,Nebo,WV,CLAY
25142,Nellis,WV,BOONE
25143,Nitro,WV,KANAWHA
25147,Ohley,WV,KANAWHA
25148,Orgas,WV,BOONE
25149,Ottawa,WV,BOONE
25150,Ovapa,WV,CLAY
25152,Page,WV,FAYETTE
25154,Peytona,WV,BOONE
25156,Pinch,WV,KANAWHA
25159,Poca,WV,PUTNAM
25160,Pond Gap,WV,KANAWHA
25161,Powellton,WV,FAYETTE
25162,Pratt,WV,KANAWHA
25164,Procious,WV,CLAY
25165,Racine,WV,BOONE
25168,Red House,WV,PUTNAM
25169,Ridgeview,WV,BOONE
25173,Robson,WV,FAYETTE
25174,Rock Creek,WV,RALEIGH
25177,Saint Albans,WV,KANAWHA
25180,Saxon,WV,RALEIGH
25181,Seth,WV,BOONE
25182,Sharon,WV,KANAWHA
25183,Sharples,WV,LOGAN
25185,Mount Olive,WV,FAYETTE
25186,Smithers,WV,FAYETTE
25187,Southside,WV,MASON
25193,Sylvester,WV,BOONE
25201,Tad,WV,KANAWHA
25202,Tornado,WV,KANAWHA
25203,Turtle Creek,WV,BOONE
25204,Twilight,WV,BOONE
25205,Uneeda,WV,BOONE
25206,Van,WV,BOONE
25208,Wharton,WV,BOONE
25209,Whitesville,WV,BOONE
25211,Widen,WV,CLAY
25213,Winfield,WV,PUTNAM
25214,Winifrede,WV,KANAWHA
25231,Advent,WV,JACKSON
25234,Arnoldsburg,WV,CALHOUN
25235,Chloe,WV,CALHOUN
25239,Cottageville,WV,JACKSON
25241,Evans,WV,JACKSON
25243,Gandeeville,WV,ROANE
25244,Gay,WV,JACKSON
25245,Given,WV,JACKSON
25247,Hartford,WV,MASON
25248,Kenna,WV,JACKSON
25250,Lakin,WV,MASON
25251,Left Hand,WV,ROANE
25252,Le Roy,WV,JACKSON
25253,Letart,WV,MASON
25256,Linden,WV,ROANE
25258,Lockney,WV,GILMER
25259,Looneyville,WV,ROANE
25260,Mason,WV,MASON
25261,Millstone,WV,CALHOUN
25262,Millwood,WV,JACKSON
25264,Mount Alto,WV,JACKSON
25265,New Haven,WV,MASON
25266,Newton,WV,ROANE
25267,Normantown,WV,GILMER
25268,Orma,WV,CALHOUN
25270,Reedy,WV,ROANE
25271,Ripley,WV,JACKSON
25275,Sandyville,WV,JACKSON
25276,Spencer,WV,ROANE
25279,Statts Mills,WV,JACKSON
25281,Tariff,WV,ROANE
25283,Valley Fork,WV,CLAY
25285,Wallback,WV,CLAY
25286,Walton,WV,ROANE
25287,West Columbia,WV,MASON
25301,Charleston,WV,KANAWHA
25302,Charleston,WV,KANAWHA
25303,Charleston,WV,KANAWHA
25304,Charleston,WV,KANAWHA
25305,Charleston,WV,KANAWHA
25306,Charleston,WV,KANAWHA
25309,Charleston,WV,KANAWHA
25311,Charleston,WV,KANAWHA
25312,Charleston,WV,KANAWHA
25313,Charleston,WV,KANAWHA
25314,Charleston,WV,KANAWHA
25315,Charleston,WV,KANAWHA
25317,Charleston,WV,KANAWHA
25320,Charleston,WV,KANAWHA
25321,Charleston,WV,KANAWHA
25322,Charleston,WV,KANAWHA
25323,Charleston,WV,KANAWHA
25324,Charleston,WV,KANAWHA
25325,Charleston,WV,KANAWHA
25326,Charleston,WV,KANAWHA
25327,Charleston,WV,KANAWHA
25328,Charleston,WV,KANAWHA
25329,Charleston,WV,KANAWHA
25330,Charleston,WV,KANAWHA
25331,Charleston,WV,KANAWHA
25332,Charleston,WV,KANAWHA
25333,Charleston,WV,KANAWHA
25334,Charleston,WV,KANAWHA
25335,Charleston,WV,KANAWHA
25336,Charleston,WV,KANAWHA
25337,Charleston,WV,KANAWHA
25338,Charleston,WV,KANAWHA
25339,Charleston,WV,KANAWHA
25350,Charleston,WV,KANAWHA
25356,Charleston,WV,KANAWHA
25357,Charleston,WV,KANAWHA
25358,Charleston,WV,KANAWHA
25360,Charleston,WV,KANAWHA
25361,Charleston,WV,KANAWHA
25362,Charleston,WV,KANAWHA
25364,Charleston,WV,KANAWHA
25365,Charleston,WV,KANAWHA
25375,Charleston,WV,KANAWHA
25387,Charleston,WV,KANAWHA
25389,Charleston,WV,KANAWHA
25392,Charleston,WV,KANAWHA
25396,Charleston,WV,KANAWHA
25401,Martinsburg,WV,BERKELEY
25402,Martinsburg,WV,BERKELEY
25403,Martinsburg,WV,BERKELEY
25404,Martinsburg,WV,BERKELEY
25405,Martinsburg,WV,JEFFERSON
25410,Bakerton,WV,JEFFERSON
25411,Berkeley Springs,WV,MORGAN
25413,Bunker Hill,WV,BERKELEY
25414,Charles Town,WV,JEFFERSON
25419,Falling Waters,WV,BERKELEY
25420,Gerrardstown,WV,BERKELEY
25421,Glengary,WV,BERKELEY
25422,Great Cacapon,WV,MORGAN
25423,Halltown,WV,JEFFERSON
25425,Harpers Ferry,WV,JEFFERSON
25427,Hedgesville,WV,BERKELEY
25428,Inwood,WV,BERKELEY
25429,Kearneysville,WV,JEFFERSON
25430,Kearneysville,WV,JEFFERSON
25431,Levels,WV,HAMPSHIRE
25432,Millville,WV,JEFFERSON
25434,Paw Paw,WV,MORGAN
25437,Points,WV,HAMPSHIRE
25438,Ranson,WV,JEFFERSON
25440,Ridgeway,WV,BERKELEY
25441,Rippon,WV,JEFFERSON
25442,Shenandoah Junction,WV,JEFFERSON
25443,Shepherdstown,WV,JEFFERSON
25444,Slanesville,WV,HAMPSHIRE
25446,Summit Point,WV,JEFFERSON
25501,Alkol,WV,LINCOLN
25502,Apple Grove,WV,MASON
25503,Ashton,WV,MASON
25504,Barboursville,WV,CABELL
25505,Big Creek,WV,LOGAN
25506,Branchland,WV,LINCOLN
25507,Ceredo,WV,WAYNE
25508,Chapmanville,WV,LOGAN
25510,Culloden,WV,CABELL
25511,Dunlow,WV,WAYNE
25512,East Lynn,WV,WAYNE
25514,Fort Gay,WV,WAYNE
25515,Gallipolis Ferry,WV,MASON
25517,Genoa,WV,WAYNE
25519,Glenhayes,WV,WAYNE
25520,Glenwood,WV,MASON
25521,Griffithsville,WV,LINCOLN
25523,Hamlin,WV,LINCOLN
25524,Harts,WV,LINCOLN
25526,Hurricane,WV,PUTNAM
25529,Julian,WV,BOONE
25530,Kenova,WV,WAYNE
25534,Kiahsville,WV,WAYNE
25535,Lavalette,WV,WAYNE
25537,Lesage,WV,CABELL
25540,Midkiff,WV,LINCOLN
25541,Milton,WV,CABELL
25544,Myra,WV,LINCOLN
25545,Ona,WV,CABELL
25547,Pecks Mill,WV,LOGAN
25550,Point Pleasant,WV,MASON
25555,Prichard,WV,WAYNE
25557,Ranger,WV,LINCOLN
25559,Salt Rock,WV,CABELL
25560,Scott Depot,WV,PUTNAM
25562,Shoals,WV,WAYNE
25564,Sod,WV,LINCOLN
25565,Spurlockville,WV,LINCOLN
25567,Sumerco,WV,LINCOLN
25569,Teays,WV,PUTNAM
25570,Wayne,WV,WAYNE
25571,West Hamlin,WV,LINCOLN
25572,Woodville,WV,LINCOLN
25573,Yawkey,WV,LINCOLN
25601,Logan,WV,LOGAN
25606,Accoville,WV,LOGAN
25607,Amherstdale,WV,LOGAN
25608,Baisden,WV,MINGO
25611,Bruno,WV,LOGAN
25612,Chauncey,WV,LOGAN
25614,Cora,WV,LOGAN
25617,Davin,WV,LOGAN
25621,Gilbert,WV,MINGO
25623,Hampden,WV,MINGO
25624,Henlawson,WV,LOGAN
25625,Holden,WV,LOGAN
25628,Kistler,WV,LOGAN
25630,Lorado,WV,LOGAN
25632,Lyburn,WV,LOGAN
25634,Mallory,WV,LOGAN
25635,Man,WV,LOGAN
25636,Monaville,WV,LOGAN
25637,Mount Gay,WV,LOGAN
25638,Omar,WV,LOGAN
25639,Peach Creek,WV,LOGAN
25644,Sarah Ann,WV,LOGAN
25645,Stirrat,WV,LOGAN
25646,Stollings,WV,LOGAN
25647,Switzer,WV,LOGAN
25649,Verdunville,WV,LOGAN
25650,Verner,WV,MINGO
25651,Wharncliffe,WV,MINGO
25652,Whitman,WV,LOGAN
25653,Wilkinson,WV,LOGAN
25654,Yolyn,WV,LOGAN
25661,Williamson,WV,MINGO
25665,Borderland,WV,MINGO
25666,Breeden,WV,MINGO
25667,Chattaroy,WV,MINGO
25669,Crum,WV,WAYNE
25670,Delbarton,WV,MINGO
25671,Dingess,WV,MINGO
25672,Edgarton,WV,MINGO
25674,Kermit,WV,MINGO
25676,Lenore,WV,MINGO
25678,Matewan,WV,MINGO
25682,Meador,WV,MINGO
25685,Naugatuck,WV,MINGO
25686,Newtown,WV,MINGO
25687,Nolan,WV,MINGO
25688,North Matewan,WV,MINGO
25690,Ragland,WV,MINGO
25691,Rawl,WV,MINGO
25692,Red Jacket,WV,MINGO
25694,Thacker,WV,MINGO
25696,Varney,WV,MINGO
25697,Vulcan,WV,MINGO
25699,Wilsondale,WV,WAYNE
25701,Huntington,WV,CABELL
25702,Huntington,WV,CABELL
25703,Huntington,WV,CABELL
25704,Huntington,WV,CABELL
25705,Huntington,WV,CABELL
25706,Huntington,WV,CABELL
25707,Huntington,WV,CABELL
25708,Huntington,WV,CABELL
25709,Huntington,WV,WAYNE
25710,Huntington,WV,CABELL
25711,Huntington,WV,CABELL
25712,Huntington,WV,CABELL
25713,Huntington,WV,CABELL
25714,Huntington,WV,CABELL
25715,Huntington,WV,CABELL
25716,Huntington,WV,CABELL
25717,Huntington,WV,CABELL
25718,Huntington,WV,CABELL
25719,Huntington,WV,CABELL
25720,Huntington,WV,CABELL
25721,Huntington,WV,CABELL
25722,Huntington,WV,CABELL
25723,Huntington,WV,CABELL
25724,Huntington,WV,CABELL
25725,Huntington,WV,CABELL
25726,Huntington,WV,CABELL
25727,Huntington,WV,CABELL
25728,Huntington,WV,CABELL
25729,Huntington,WV,CABELL
25755,Huntington,WV,CABELL
25770,Huntington,WV,CABELL
25771,Huntington,WV,CABELL
25772,Huntington,WV,CABELL
25773,Huntington,WV,CABELL
25774,Huntington,WV,CABELL
25775,Huntington,WV,CABELL
25776,Huntington,WV,CABELL
25777,Huntington,WV,CABELL
25778,Huntington,WV,CABELL
25779,Huntington,WV,CABELL
25801,Beckley,WV,RALEIGH
25802,Beckley,WV,RALEIGH
25810,Allen Junction,WV,WYOMING
25811,Amigo,WV,WYOMING
25812,Ansted,WV,FAYETTE
25813,Beaver,WV,RALEIGH
25816,Blue Jay,WV,RALEIGH
25817,Bolt,WV,RALEIGH
25818,Bradley,WV,RALEIGH
25820,Camp Creek,WV,MERCER
25823,Coal City,WV,RALEIGH
25825,Cool Ridge,WV,RALEIGH
25826,Corinne,WV,WYOMING
25827,Crab Orchard,WV,RALEIGH
25831,Danese,WV,FAYETTE
25832,Daniels,WV,RALEIGH
25833,Dothan,WV,FAYETTE
25836,Eccles,WV,RALEIGH
25837,Edmond,WV,FAYETTE
25839,Fairdale,WV,RALEIGH
25840,Fayetteville,WV,FAYETTE
25841,Flat Top,WV,MERCER
25843,Ghent,WV,RALEIGH
25844,Glen Daniel,WV,RALEIGH
25845,Glen Fork,WV,WYOMING
25846,Glen Jean,WV,FAYETTE
25847,Glen Morgan,WV,RALEIGH
25848,Glen Rogers,WV,WYOMING
25849,Glen White,WV,RALEIGH
25851,Harper,WV,RALEIGH
25853,Helen,WV,RALEIGH
25854,Hico,WV,FAYETTE
25855,Hilltop,WV,FAYETTE
25856,Jonben,WV,RALEIGH
25857,Josephine,WV,RALEIGH
25859,Kilsyth,WV,FAYETTE
25860,Lanark,WV,RALEIGH
25862,Lansing,WV,FAYETTE
25864,Layland,WV,FAYETTE
25865,Lester,WV,RALEIGH
25866,Lochgelly,WV,FAYETTE
25868,Lookout,WV,FAYETTE
25870,Maben,WV,WYOMING
25871,Mabscott,WV,RALEIGH
25873,Mac Arthur,WV,RALEIGH
25875,Mc Graws,WV,WYOMING
25876,Saulsville,WV,WYOMING
25878,Midway,WV,RALEIGH
25879,Minden,WV,FAYETTE
25880,Mount Hope,WV,FAYETTE
25882,Mullens,WV,WYOMING
25901,Oak Hill,WV,FAYETTE
25902,Odd,WV,RALEIGH
25904,Pax,WV,FAYETTE
25906,Piney View,WV,RALEIGH
25907,Prince,WV,FAYETTE
25908,Princewick,WV,RALEIGH
25909,Prosperity,WV,RALEIGH
25911,Raleigh,WV,RALEIGH
25912,Ramsey,WV,FAYETTE
25913,Ravencliff,WV,WYOMING
25914,Redstar,WV,FAYETTE
25915,Rhodell,WV,RALEIGH
25916,Sabine,WV,WYOMING
25917,Scarbro,WV,FAYETTE
25918,Shady Spring,WV,RALEIGH
25919,Skelton,WV,RALEIGH
25920,Slab Fork,WV,RALEIGH
25921,Sophia,WV,RALEIGH
25922,Spanishburg,WV,MERCER
25926,Sprague,WV,RALEIGH
25927,Stanaford,WV,RALEIGH
25928,Stephenson,WV,WYOMING
25931,Summerlee,WV,FAYETTE
25932,Surveyor,WV,RALEIGH
25934,Terry,WV,RALEIGH
25936,Thurmond,WV,FAYETTE
25938,Victor,WV,FAYETTE
25942,Winona,WV,FAYETTE
25943,Wyco,WV,WYOMING
25951,Hinton,WV,SUMMERS
25958,Charmco,WV,GREENBRIER
25961,Crichton,WV,GREENBRIER
25962,Rainelle,WV,GREENBRIER
25965,Elton,WV,SUMMERS
25966,Green Sulphur Springs,WV,SUMMERS
25967,Hines,WV,GREENBRIER
25969,Jumping Branch,WV,SUMMERS
25971,Lerona,WV,MERCER
25972,Leslie,WV,GREENBRIER
25976,Meadow Bridge,WV,FAYETTE
25977,Meadow Creek,WV,SUMMERS
25978,Nimitz,WV,SUMMERS
25979,Pipestem,WV,SUMMERS
25981,Quinwood,WV,GREENBRIER
25984,Rupert,WV,GREENBRIER
25985,Sandstone,WV,SUMMERS
25986,Spring Dale,WV,FAYETTE
25988,True,WV,SUMMERS
25989,White Oak,WV,RALEIGH
26003,Wheeling,WV,OHIO
26030,Beech Bottom,WV,BROOKE
